street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
7 AVE,7 AVE,NA,170,186,171,187,338,189,4098,G00003946,7 AVE
EXCHANGE ALY,EXCHANGE PL,NA,NA,NA,NA,NA,2,2,4099,G00003947,EXCHANGE PL
W BROADWAY,S. 5 AVE,NA,181,207,178,212,121,123,4100,G00003948,S. 5 AVE
1 AVE,1 AVE,NA,2309,2313,2308,2312,643,643,4101,G00003949,1 AVE
E 76,E 76,NA,201,241,200,240,611,611,4102,G00003950,E 76
AMSTERDAM AVE,10 AVE,NA,1080,1098,1081,1099,529,529,4103,G00003952,10 AVE
BROADWAY,BROADWAY,NA,903,919,902,920,191,73,4104,G00003953,BROADWAY
E 74,E 74,NA,31,51,30,50,588,588,4105,G00003955,E 74
LENOX AVE,LENOX AVE,NA,1109,1127,1110,1128,631,631,4106,G00003956,LENOX AVE
5 AVE,5 AVE,NA,NA,NA,1337,1359,0,599,4107,G00003957,5 AVE
E 62,E 62,NA,137,175,136,174,593,592,4112,G00003962,E 62
MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,91,99,529,529,4113,G00003963,MORNINGSIDE AVE
HORATIO,HORATIO,NA,20,52,7,41,241,242,4114,G00003964,HORATIO
BROADWAY,BLVD,BROADWAY,1933,1945,NA,NA,521,521,4115,G00003965,BLVD
8 AVE,8 AVE,NA,641,659,640,658,462,471,4116,G00003966,8 AVE
DELANCEY,DELANCEY,NA,36,52,37,53,209,206,4118,G00003968,DELANCEY
W 118,W 118,NA,2,84,1,83,639,639,4119,G00003969,W 118
E 18,E 18,NA,101,127,100,124,71,70,4122,G00003972,E 18
W 104,W 104,NA,230,254,231,255,528,528,4123,G00003973,W 104
E 67,E 67,NA,101,129,100,128,587,587,4124,G00003974,E 67
PARK AVE,4 AVE,NA,2384,2398,NA,NA,651,651,4125,G00003975,4 AVE
W 21,W 21,NA,2,68,1,67,191,191,4126,G00003976,W 21
E 85,E 85,NA,101,129,100,128,591,591,4127,G00003977,E 85
PARK AVE,4 AVE,NA,NA,NA,1742,1776,630,630,4128,G00003978,4 AVE
AUDUBON AVE,AUDUBON AVE,NA,NA,NA,NA,NA,535,535,4129,G00003979,AUDUBON AVE
W 8,W 8,CLINTON PL,68,96,67,101,165,171,4130,G00003980,W 8
E 89,E 89,NA,131,171,130,172,600,599,4131,G00003981,E 89
COLUMBUS AVE,COLUMBUS AVE,NA,158,180,157,179,522,522,4132,G00003982,COLUMBUS AVE
W 181,W 181,NA,NA,NA,NA,NA,534,535,4134,G00003984,W 181
MOTT,MOTT,NA,41,53,40,50,42,43,4135,G00003985,MOTT
COLUMBUS AVE,COLUMBUS AVE,NA,978,1000,979,1001,529,529,4136,G00003986,COLUMBUS AVE
2 AVE,2 AVE,NA,623,641,622,640,490,491,4137,G00003987,2 AVE
2 AVE,2 AVE,NA,1773,1791,1774,1792,624,624,4138,G00003988,2 AVE
LAIGHT,LAIGHT,NA,23,45,24,48,21,21,4139,G00003989,LAIGHT
5 AVE,5 AVE,NA,218,232,217,231,281,280,4140,G00003990,5 AVE
PARK AVE,4 AVE,NA,1347,1363,NA,NA,599,599,4141,G00003991,4 AVE
W 47,W 47,NA,NA,NA,201,207,469,468,4143,G00003993,W 47
W 4,W 4,NA,262,284,265,281,234,168,4145,G00003995,W 4
E 51,E 51,NA,201,261,200,256,557,553,4146,G00003996,E 51
6 AVE,6 AVE,NA,815,829,814,830,573,572,4147,G00003997,6 AVE
W 120,W 120,NA,318,370,319,371,529,529,4149,G00003999,W 120
E 54,E 54,NA,101,139,100,128,583,577,4150,G00004000,E 54
W 40,W 40,NA,300,362,301,363,397,461,4151,G00004001,W 40
W 94,W 94,NA,250,272,255,269,527,527,4152,G00004002,W 94
PARK AVE,4 AVE,NA,NA,NA,NA,NA,576,576,4153,G00004003,4 AVE
YORK AVE,AVE A,NA,1287,1297,1288,1298,616,616,4154,G00004004,AVE A
VARICK,VARICK,NA,73,79,74,78,109,122,4155,G00004005,VARICK
GRAND,GRAND,NA,374,388,375,389,149,148,4156,G00004006,GRAND
W 91,W 91,NA,2,74,1,61,527,527,4157,G00004007,W 91
PEARL,PEARL,NA,151,169,154,168,9,9,4158,G00004008,PEARL
11 AVE,11 AVE,NA,571,587,572,588,443,442,4159,G00004009,11 AVE
W 97,W 97,NA,100,160,101,161,527,527,4160,G00004010,W 97
E 103,E 103,NA,201,231,200,230,624,624,4161,G00004011,E 103
AUDUBON AVE,AUDUBON AVE,NA,NA,NA,NA,NA,535,535,4162,G00004012,AUDUBON AVE
WALKER,WALKER,NA,32,68,31,69,20,20,4163,G00004013,WALKER
WALL,WALL,NA,106,120,105,119,9,9,4164,G00004014,WALL
5 AVE,5 AVE,NA,562,576,563,577,572,571,4165,G00004015,5 AVE
W 185,W 185,NA,500,520,501,521,535,535,4166,G00004016,W 185
AVE C,AVE C,NA,179,195,178,196,375,376,4167,G00004017,AVE C
E 82,E 82,NA,401,445,400,444,604,604,4168,G00004018,E 82
E 35,E 35,NA,21,45,20,46,296,291,4169,G00004019,E 35
E 120,E 120,NA,97,131,96,134,641,641,4170,G00004020,E 120
E 60,E 60,NA,301,349,300,354,622,621,4171,G00004021,E 60
E 7,E 7,E 7,89,133,90,130,276,273,4172,G00004022,E 7
E 78,E 78,NA,33,67,34,68,589,589,4173,G00004023,E 78
E 88,E 88,NA,301,339,300,338,601,601,4174,G00004024,E 88
E 91,E 91,NA,1,37,2,38,623,600,4175,G00004025,E 91
HESTER,HESTER,NA,54,66,55,79,196,198,4178,G00004028,HESTER
COLUMBIA,COLUMBIA,NA,103,129,112,150,302,301,4179,G00004029,COLUMBIA
W 123,W 123,NA,322,364,323,365,529,530,4180,G00004030,W 123
HUDSON,HUDSON,NA,105,119,104,120,17,19,4182,G00004032,HUDSON
E 30,E 30,NA,301,351,300,346,497,498,4183,G00004033,E 30
2 AVE,2 AVE,NA,1581,1599,1582,1598,605,605,4184,G00004034,2 AVE
W 207,W 207,NA,636,648,637,649,535,535,4185,G00004035,W 207
E 35,E 35,NA,NA,NA,NA,NA,296,291,4188,G00004038,E 35
W 180,W 180,NA,500,516,501,525,534,534,4189,G00004039,W 180
MADISON AVE,MADISON AVE,NA,1374,1392,1379,1397,625,625,4190,G00004040,MADISON AVE
W 42,W 42,NA,200,274,201,265,471,471,4192,G00004042,W 42
E 104,E 104,NA,NA,NA,NA,NA,625,625,4193,G00004043,E 104
E 74,E 74,NA,NA,NA,NA,NA,588,588,4194,G00004044,E 74
W 20,W 20,NA,100,166,101,167,189,189,4195,G00004045,W 20
E 6,E 6,NA,NA,NA,200,206,274,268,4196,G00004046,E 6
E 48,E 48,NA,127,161,128,162,538,538,4199,G00004049,E 48
C N P,CENTRAL PARK NORTH,NA,NA,NA,101,153,0,630,4200,G00004050,CENTRAL PARK NORTH
W 82,W 82,NA,300,326,301,327,526,526,4201,G00004051,W 82
BANK,BANK,NA,52,82,53,81,235,235,4202,G00004052,BANK
3 AVE,3 AVE,NA,2024,2042,2025,2041,630,632,4203,G00004053,3 AVE
W 39,W 39,NA,300,358,301,361,398,397,4204,G00004054,W 39
HUDSON,HUDSON,NA,243,261,246,264,103,108,4206,G00004057,HUDSON
E 123,E 123,NA,143,187,142,190,647,641,4207,G00004058,E 123
W 41,W 41,NA,400,468,401,457,460,459,4208,G00004059,W 41
AMSTERDAM AVE,10 AVE,NA,992,1018,993,1019,529,529,4209,G00004060,10 AVE
W 87,W 87,NA,200,220,201,247,527,527,4210,G00004061,W 87
MADISON AVE,MADISON AVE,NA,888,908,889,909,588,588,4213,G00004064,MADISON AVE
E 2,E 2,NA,88,146,89,147,261,254,4214,G00004065,E 2
2 AVE,2 AVE,NA,1493,1519,1498,1520,608,609,4216,G00004067,2 AVE
E 20,E 20,NA,201,247,200,246,434,435,4217,G00004068,E 20
E 2,E 2,NA,38,86,39,87,259,256,4218,G00004069,E 2
W 8,W 8,CLINTON PL,98,138,103,137,165,171,4219,G00004070,W 8
HARRISON,HARRISON,NA,1,5,2,6,16,17,4220,G00004071,HARRISON
W 23,W 23,NA,200,270,201,279,342,342,4221,G00004072,W 23
W 48,W 48,NA,100,172,101,171,573,574,4222,G00004073,W 48
E 75,E 75,NA,25,43,26,46,589,588,4223,G00004074,E 75
LAFAYETTE,ELM,NA,86,96,87,97,47,47,4225,G00004076,ELM
E 81,E 81,NA,NA,NA,NA,NA,590,590,4226,G00004077,E 81
W 30,W 30,NA,400,470,401,461,382,383,4227,G00004078,W 30
AVE D,AVE D,NA,57,75,56,74,312,312,4228,G00004079,AVE D
F DOUGLASS BLVD,8 AVE,NA,2625,2641,2626,2642,531,536,4229,G00004080,8 AVE
ISHAM,ISHAM,NA,604,630,605,631,535,535,4230,G00004081,ISHAM
ERICSSON PL,BEACH,NA,14,42,21,43,19,21,4231,G00004082,BEACH
W END AVE,11 AVE,WEST END AVE,NA,NA,886,916,519,519,4232,G00004083,11 AVE
AVE A,AVE A,NA,145,157,NA,NA,367,0,4233,G00004084,AVE A
5 AVE,5 AVE,NA,NA,NA,1239,1257,0,590,4234,G00004085,5 AVE
C W P,8 AVE,CENTRAL PARK WEST,13,15,NA,NA,520,0,4235,G00004086,8 AVE
W 77,W 77,NA,100,172,101,173,525,525,4236,G00004087,W 77
E 26,E 26,NA,101,133,100,128,279,277,4237,G00004088,E 26
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,390,399,529,529,4238,G00004089,RIVERSIDE DR
W 62,W 62,NA,200,252,201,253,519,519,4239,G00004090,W 62
E 29,E 29,NA,401,431,400,432,498,501,4241,G00004093,E 29
GOLD,GOLD,NA,69,77,70,76,11,10,4242,G00004094,GOLD
GREENWICH,GREENWICH,NA,206,222,215,229,13,13,4243,G00004095,GREENWICH
W 143,W 143,NA,2,66,1,67,654,654,4244,G00020647,W 143
E 60,E 60,NA,NA,NA,NA,NA,585,585,4246,G00004098,E 60
CHERRY,CHERRY,NA,288,314,287,319,90,90,4247,G00004099,CHERRY
PARK AVE,4 AVE,NA,2089,2121,NA,NA,638,638,4248,G00004100,4 AVE
E 64,E 64,NA,201,241,200,240,617,617,4249,G00004101,E 64
E 65,E 65,NA,NA,NA,NA,NA,587,587,4250,G00004102,E 65
W 55,W 55,NA,2,78,1,79,582,582,4251,G00004103,W 55
WORTH,WORTH,NA,113,135,112,134,47,38,4252,G00004104,WORTH
GRAND,GRAND,NA,522,538,523,541,139,100,4253,G00004105,GRAND
E 41,E 41,NA,101,121,100,124,570,570,4254,G00004106,E 41
PARK AVE,4 AVE,NA,NA,NA,1430,1444,623,623,4255,G00004107,4 AVE
AMSTERDAM AVE,NA,NA,NA,NA,NA,NA,534,534,4256,G00004108,NA
1 AVE,1 AVE,NA,1537,1599,1572,1600,605,604,4259,G00004111,1 AVE
RIDGE,RIDGE,NA,101,131,104,126,304,303,4260,G00004112,RIDGE
5 AVE,5 AVE,BROADWAY,188,196,NA,NA,283,278,4261,G00004113,5 AVE
LENOX AVE,LENOX AVE,NA,NA,NA,1070,1088,630,630,4262,G00004114,LENOX AVE
LEXINGTON AVE,LEXINGTON AVE,NA,1308,1328,1313,1333,599,599,4263,G00004115,LEXINGTON AVE
W 79,W 79,NA,300,316,301,317,525,525,4264,G00004116,W 79
WASHINGTON,WASHINGTON,NA,756,768,755,767,239,238,4265,G00004117,WASHINGTON
AUDUBON AVE,AUDUBON AVE,NA,NA,NA,NA,NA,534,534,4266,G00004118,AUDUBON AVE
E 60,E 60,NA,27,51,20,50,585,585,4267,G00004119,E 60
LENOX AVE,LENOX AVE,NA,1653,1671,1654,1672,654,654,4268,G00004120,LENOX AVE
11 AVE,11 AVE,NA,285,299,284,300,381,381,4270,G00004122,11 AVE
PARK AVE,4 AVE,NA,1429,1443,NA,NA,623,623,4271,G00004123,4 AVE
COLUMBUS AVE,COLUMBUS AVE,NA,182,200,181,199,523,523,4272,G00004124,COLUMBUS AVE
W 118,W 118,NA,400,422,401,423,529,529,4273,G00004125,W 118
BROADWAY,BROADWAY,NA,NA,NA,1260,1280,293,292,4274,G00004126,BROADWAY
2 AVE,2 AVE,NA,211,229,216,228,362,362,4276,G00004128,2 AVE
GREENWICH,GREENWICH,NA,260,276,269,283,14,14,4277,G00004129,GREENWICH
3 AVE,3 AVE,NA,1568,1582,1569,1583,599,600,4279,G00004131,3 AVE
E 82,E 82,NA,NA,NA,NA,NA,590,590,4280,G00004132,E 82
LEX AVE,LEXINGTON AVE,NA,2022,2048,2023,2049,648,647,4281,G00004133,LEXINGTON AVE
RIVERVIEW TER,WALL ST,NA,1,12,NA,NA,565,565,4282,G00004134,WALL ST
W 104,W 104,NA,2,22,1,21,528,528,4283,G00004135,W 104
MONTGOMERY,MONTGOMERY,NA,7,15,6,16,93,92,4284,G00004136,MONTGOMERY
COLUMBUS AVE,COLUMBUS AVE,NA,362,378,NA,NA,525,525,4285,G00004137,COLUMBUS AVE
3 AVE,3 AVE,NA,1110,1128,1111,1129,594,616,4286,G00004138,3 AVE
WORTH,WORTH,NA,93,111,94,110,47,38,4287,G00004139,WORTH
1 AVE,1 AVE,NA,1479,1493,1480,1492,609,609,4288,G00004140,1 AVE
E 57,E 57,NA,1,25,2,24,584,582,4289,G00004141,E 57
W 12,W 12,NA,200,230,201,229,177,177,4290,G00004142,W 12
E HOUSTON,E HOUSTON,NA,468,488,465,485,300,300,4291,G00004143,E HOUSTON
OLD SLIP,OLD SLIP,NA,28,38,NA,NA,9,9,4292,G00004144,OLD SLIP
LUDLOW,LUDLOW,NA,35,59,34,58,198,198,4293,G00004145,LUDLOW
5 AVE,5 AVE,NA,2258,2284,2259,2285,654,653,4294,G00004146,5 AVE
E 83,E 83,NA,39,63,40,62,590,590,4296,G00004148,E 83
SOUTH,SOUTH,NA,40,48,NA,NA,9,9,4297,G00004149,SOUTH
BROADWAY,BLVD,BROADWAY,2939,2957,NA,NA,529,529,4298,G00004150,BLVD
E 67,E 67,NA,27,59,28,62,587,587,4299,G00004151,E 67
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,350,359,528,528,4302,G00004154,RIVERSIDE DR
AMSTERDAM AVE,10 AVE,NA,NA,NA,95,139,521,521,4303,G00004155,10 AVE
LAFAYETTE,ELM,NA,50,56,47,55,47,47,4304,G00004156,ELM
LEXINGTON AVE,LEXINGTON AVE,NA,678,700,677,699,583,541,4305,G00004157,LEXINGTON AVE
W 89,W 89,NA,250,274,251,267,527,527,4306,G00004158,W 89
W 61,W 61,NA,10,44,11,45,517,520,4307,G00004159,W 61
C W P,8 AVE,CENTRAL PARK WEST,51,63,NA,NA,522,0,4308,G00004160,8 AVE
10 AVE,10 AVE,NA,313,327,314,328,381,380,4309,G00004161,10 AVE
PARK AVE,4 AVE,NA,NA,NA,1163,1171,588,588,4310,G00004162,4 AVE
BROADWAY,BROADWAY,NA,1305,1311,NA,NA,293,292,4311,G00004163,BROADWAY
ALLEN,ALLEN,NA,1,9,2,8,194,194,4312,G00004164,ALLEN
PARK AVE,4 AVE,NA,NA,NA,1205,1211,589,589,4313,G00004165,4 AVE
5 AVE,5 AVE,NA,84,96,67,69,182,182,4314,G00004167,5 AVE
1 AVE,1 AVE,NA,2037,2047,2038,2048,626,626,4315,G00004168,1 AVE
E 50,E 50,NA,127,161,126,162,539,539,4316,G00004169,E 50
10 AVE,10 AVE,NA,383,411,386,404,388,385,4318,G00004172,10 AVE
W 90,W 90,NA,100,152,101,153,527,527,4320,G00004174,W 90
DIVISION,DIVISION,NA,88,104,89,103,194,74,4321,G00004175,DIVISION
W 176,W 176,NA,550,594,551,599,534,534,4322,G00004176,W 176
10 AVE,10 AVE,NA,61,79,60,76,247,247,4323,G00004177,10 AVE
UNIVERSITY PL,UNIVERSITY PL,NA,44,56,47,59,173,173,4324,G00004178,UNIVERSITY PL
W 89,W 89,NA,2,68,1,73,527,527,4326,G00004180,W 89
W 42,W 42,NA,500,568,501,563,440,441,4327,G00004181,W 42
W 3,W 3,NA,8,24,11,29,157,157,4328,G00004182,W 3
W 123,W 123,NA,2,22,1,21,640,640,4329,G00004183,W 123
PEARL,PEARL,NA,25,31,30,30,1,1,4330,G00004184,PEARL
E 66,E 66,NA,101,129,100,136,587,587,4332,G00004187,E 66
LEXINGTON AVE,LEXINGTON AVE,NA,498,514,497,515,571,538,4333,G00004188,LEXINGTON AVE
BROADWAY,BLVD,BROADWAY,2905,2937,NA,NA,529,529,4334,G00004189,BLVD
7 AVE,7 AVE,NA,462,480,463,479,405,294,4335,G00004190,7 AVE
W BROADWAY,COLLEGE PL,W BROADWAY AVE,124,134,125,135,20,20,4336,G00004191,COLLEGE PL
WEST,WEST,NA,NA,NA,87,94,7,7,4337,G00004192,WEST
AUDUBON AVE,AUDUBON AVE,NA,NA,NA,NA,NA,534,534,4338,G00004193,AUDUBON AVE
E 89,E 89,NA,19,69,24,64,600,599,4339,G00004194,E 89
E 16,E 16,NA,101,123,100,124,70,69,4340,G00004195,E 16
2 AVE,2 AVE,NA,729,745,728,746,482,483,4345,G00004200,2 AVE
GREENWICH AVE,GREENWICH AVE,NA,1,5,NA,NA,166,170,4346,G00004201,GREENWICH AVE
3 AVE,3 AVE,NA,1374,1388,1373,1389,596,608,4347,G00004202,3 AVE
WASHINGTON,WASHINGTON,NA,666,682,667,683,230,231,4348,G00004203,WASHINGTON
W 49,W 49,NA,212,254,211,255,468,467,4349,G00004204,W 49
5 AVE,5 AVE,NA,372,390,373,387,295,295,4350,G00004205,5 AVE
E 61,E 61,NA,41,75,30,40,586,585,4351,G00004206,E 61
W 30,W 30,NA,200,260,201,267,411,410,4352,G00004207,W 30
BROADWAY,BROADWAY,NA,803,819,802,824,173,66,4353,G00004208,BROADWAY
BROADWAY,BLVD,BROADWAY,NA,NA,1934,1946,521,521,4354,G00004209,BLVD
E 117,E 117,NA,301,351,300,350,636,636,4355,G00004210,E 117
BARROW,BARROW,NA,37,65,32,58,225,225,4356,G00004211,BARROW
GAY,GAY,NA,2,20,1,17,166,166,4357,G00004212,GAY
DELANCEY,DELANCEY,NA,324,332,319,325,133,132,4358,G00004213,DELANCEY
STANTON,STANTON,NA,74,88,75,87,250,214,4359,G00004214,STANTON
W 40,W 40,NA,2,76,NA,NA,298,569,4360,G00004215,W 40
W 61,W 61,NA,100,164,101,163,517,520,4361,G00004216,W 61
W END AVE,11 AVE,WEST END AVE,715,737,716,738,527,527,4362,G00004217,11 AVE
PARK AVE,4 AVE,NA,NA,NA,1228,1234,589,589,4363,G00004218,4 AVE
2 AVE,2 AVE,NA,1401,1419,1402,1418,615,614,4364,G00004219,2 AVE
BROADWAY,BLVD,BROADWAY,2721,2739,NA,NA,528,528,4365,G00004220,BLVD
W BROADWAY,COLLEGE PL,W BROADWAY,12,32,13,29,15,15,4366,G00004221,COLLEGE PL
MURRAY,MURRAY,NA,30,62,31,61,14,14,4367,G00004222,MURRAY
GRAND,GRAND,NA,252,270,255,269,201,200,4368,G00004223,GRAND
E 81,E 81,NA,101,141,100,140,590,590,4370,G00004225,E 81
3 AVE,3 AVE,NA,432,448,431,449,475,495,4371,G00004226,3 AVE
W 172,W 172,NA,500,510,501,519,534,534,4372,G00004227,W 172
YORK AVE,AVE A,NA,1439,1449,1440,1450,607,607,4373,G00004228,AVE A
E 70,E 70,NA,1,49,2,50,588,587,4374,G00004229,E 70
E 81,E 81,NA,401,455,400,454,604,604,4375,G00004230,E 81
2 AVE,2 AVE,NA,1103,1123,1104,1120,566,565,4376,G00004231,2 AVE
CHRISTOPHER,CHRISTOPHER,NA,66,90,67,93,232,232,4377,G00004232,CHRISTOPHER
E 123,E 123,NA,301,371,300,370,646,645,4378,G00004233,E 123
MAC DOUGAL ALY,MAC DOUGAL ALY,NA,1,15,2,20,165,165,4379,G00004234,MAC DOUGAL ALY
AMSTERDAM AVE,10 AVE,NA,NA,NA,NA,NA,534,534,4380,G00004235,10 AVE
2 AVE,2 AVE,NA,191,209,192,214,361,360,4381,G00004236,2 AVE
E 10,E 10,NA,401,423,400,424,322,323,4382,G00004237,E 10
PARK AVE,4 AVE,NA,780,798,NA,NA,577,577,4383,G00004238,4 AVE
E 111,E 111,NA,1,27,2,28,630,630,4385,G00004240,E 111
8 AVE,8 AVE,NA,75,79,62,78,244,180,4386,G00004241,8 AVE
MADISON AVE,MADISON AVE,NA,1000,1006,1001,1007,589,589,4387,G00004242,MADISON AVE
W 115,W 115,NA,2,58,1,55,638,638,4389,G00004244,W 115
W 177,W 177,NA,NA,NA,NA,NA,534,534,4390,G00004245,W 177
W 96,W 96,NA,100,170,101,171,527,527,4391,G00004246,W 96
W 48,W 48,NA,174,198,173,179,468,468,4394,G00004249,W 48
E 28,E 28,NA,101,129,100,130,279,279,4395,G00004250,E 28
FULTON,FULTON,NA,78,98,81,99,11,11,4397,G00004252,FULTON
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,9,25,10,26,630,630,4398,G00004253,NICHOLAS AVE
BROADWAY,BROADWAY,NA,837,855,842,860,181,66,4400,G00004255,BROADWAY
FT GEORGE AVE,FT GEORGE AVE,NA,NA,NA,NA,NA,535,535,4402,G00004257,FT GEORGE AVE
BROAD,BROAD,NA,67,83,74,84,1,1,4403,G00004258,BROAD
W 74,W 74,NA,300,324,301,325,524,525,4404,G00004259,W 74
W 93,W 93,NA,200,220,201,205,527,527,4405,G00004260,W 93
MURRAY,MURRAY,NA,2,28,1,29,14,14,4406,G00004261,MURRAY
W 169,W 169,NA,NA,NA,NA,NA,534,534,4407,G00004262,W 169
MORNINGSIDE DR,MORNINGSIDE DR,NA,100,108,NA,NA,529,529,4408,G00004263,MORNINGSIDE DR
MOTT,MOTT,NA,23,39,24,38,42,43,4409,G00004264,MOTT
2 AVE,2 AVE,NA,363,379,362,380,434,425,4411,G00004266,2 AVE
1 AVE,1 AVE,NA,83,97,84,98,269,270,4412,G00004267,1 AVE
BROOME,BROOME,NA,243,257,244,258,202,205,4413,G00004268,BROOME
8 AVE,8 AVE,NA,815,829,810,820,465,467,4415,G00004270,8 AVE
E 66,E 66,NA,401,437,400,444,616,616,4416,G00004271,E 66
WHITEHALL,WHITEHALL,NA,27,31,22,32,1,1,4417,G00004272,WHITEHALL
HESTER,HESTER,NA,182,196,193,207,48,51,4418,G00004273,HESTER
E 47,E 47,NA,301,347,300,348,549,548,4420,G00004275,E 47
WILLIAM,WILLIAM,NA,11,31,12,30,9,9,4421,G00004276,WILLIAM
E 71,E 71,NA,1,21,2,22,588,588,4422,G00004277,E 71
BAXTER,BAXTER,NA,104,128,103,127,48,48,4423,G00004278,BAXTER
WEST,WEST,NA,NA,NA,1,23,4,4,4425,G00004280,WEST
GROVE,GROVE,NA,17,45,20,48,227,225,4426,G00004281,GROVE
CHRISTOPHER,CHRISTOPHER,NA,132,146,131,143,228,231,4427,G00004282,CHRISTOPHER
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,120,130,526,526,4429,G00004284,RIVERSIDE DR
E 129,E 129,NA,101,133,100,134,651,651,4430,G00004285,E 129
BROADWAY,BROADWAY,NA,1373,1389,1372,1390,299,299,4431,G00004286,BROADWAY
E 35,E 35,NA,139,167,134,164,476,476,4432,G00004287,E 35
BROADWAY,BLVD,BROADWAY,2499,2519,NA,NA,527,527,4433,G00004288,BLVD
E 117,E 117,NA,101,141,100,142,639,638,4434,G00004289,E 117
MONTGOMERY,MONTGOMERY,NA,89,95,NA,NA,96,91,4435,G00004290,MONTGOMERY
E 55,E 55,NA,135,161,134,160,541,540,4436,G00004291,E 55
W END AVE,11 AVE,WEST END AVE,463,479,464,480,526,526,4438,G00004293,11 AVE
HESTER,HESTER,NA,198,208,209,219,48,52,4439,G00004294,HESTER
MADISON AVE,MADISON AVE,NA,772,790,773,791,587,587,4441,G00004296,MADISON AVE
E 66,E 66,NA,1,33,2,34,587,587,4444,G00004299,E 66
E 118,E 118,NA,401,453,400,454,635,635,4445,G00004300,E 118
W 22,W 22,NA,200,268,201,281,338,342,4446,G00004301,W 22
E 82,E 82,NA,101,129,100,128,590,590,4447,G00004302,E 82
SAINT NICHOLAS AVE,SAINT NICHOLAS AVE,NA,NA,NA,NA,NA,534,534,4448,G00004303,SAINT NICHOLAS AVE
AVE D,AVE D,NA,165,179,160,178,376,376,4450,G00004305,AVE D
E 69,E 69,NA,13,39,12,28,587,587,4451,G00004306,E 69
DOMINICK,DOMINICK,NA,24,54,21,53,108,108,4452,G00004307,DOMINICK
AMSTERDAM AVE,10 AVE,NA,2520,2530,2519,2539,535,535,4453,G00004308,10 AVE
YORK AVE,AVE A,NA,1167,1175,1168,1176,618,618,4455,G00004310,AVE A
W 25,W 25,NA,2,60,1,55,283,283,4456,G00004311,W 25
C W P,8 AVE,CENTRAL PARK WEST,230,235,NA,NA,526,0,4458,G00004313,8 AVE
E 38,E 38,NA,401,421,400,410,484,486,4459,G00004314,E 38
E 51,E 51,NA,1,27,2,28,576,576,4460,G00004315,E 51
JEFFERSON,JEFFERSON,NA,1,7,2,4,88,87,4461,G00004316,JEFFERSON
1 AVE,1 AVE,NA,1913,1937,1914,1938,624,624,4462,G00004317,1 AVE
7 AVE,7 AVE,NA,344,360,341,359,411,287,4463,G00004318,7 AVE
LEXINGTON AVE,LEXINGTON AVE,NA,556,574,555,573,576,539,4464,G00004319,LEXINGTON AVE
PARK AVE,4 AVE,NA,NA,NA,1478,1492,625,625,4466,G00004321,4 AVE
1 AVE,1 AVE,NA,2275,2301,2276,2290,636,635,4467,G00004322,1 AVE
MOTT,MOTT,NA,121,147,118,148,51,50,4468,G00004323,MOTT
C W P,8 AVE,CENTRAL PARK WEST,287,295,NA,NA,527,0,4469,G00004324,8 AVE
C W P,8 AVE,CENTRAL PARK WEST,297,300,NA,NA,527,0,4470,G00004325,8 AVE
MACOMBS PL,MACOMBS PL,NA,65,71,66,72,536,536,4471,G00004326,MACOMBS PL
11 AVE,11 AVE,NA,161,179,160,178,326,326,4472,G00004327,11 AVE
W 65,W 65,NA,NA,NA,NA,NA,521,521,4473,G00004328,W 65
W 181,W 181,NA,NA,NA,NA,NA,534,535,4474,G00004329,W 181
PIKE SLIP,PIKE SLIP,NA,75,77,78,80,83,82,4475,G00004330,PIKE SLIP
2 AVE,2 AVE,NA,747,765,748,766,481,480,4476,G00004331,2 AVE
BLEECKER,BLEECKER,NA,140,154,139,153,128,159,4477,G00004332,BLEECKER
WASHINGTON,WASHINGTON,NA,734,754,733,753,239,238,4478,G00004333,WASHINGTON
JAY,JAY,NA,8,22,7,23,16,16,4479,G00004334,JAY
HAMILTON PL,BLOOMINGDALE RD,NA,60,86,61,87,531,531,4480,G00004335,BLOOMINGDALE RD
E 68,E 68,NA,13,29,16,32,587,587,4481,G00004336,E 68
W 77,W 77,NA,214,244,215,245,525,525,4483,G00004338,W 77
E 63,E 63,NA,401,445,400,444,618,618,4486,G00004341,E 63
LEXINGTON AVE,LEXINGTON AVE,NA,1330,1356,1335,1357,600,600,4487,G00004342,LEXINGTON AVE
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,534,534,4488,G00004343,BROADWAY
9 AVE,9 AVE,NA,819,841,822,840,512,511,4489,G00004344,9 AVE
CHRISTOPHER,CHRISTOPHER,NA,14,28,13,31,166,167,4490,G00004345,CHRISTOPHER
YORK AVE,AVE A,NA,1121,1131,1122,1132,622,622,4492,G00004347,AVE A
BLEECKER,BLEECKER,NA,386,400,385,401,234,234,4493,G00004348,BLEECKER
E 105,E 105,NA,101,135,100,138,625,625,4494,G00004349,E 105
E 86,E 86,NA,201,243,200,234,598,602,4496,G00004351,E 86
E 19,E 19,NA,301,361,300,358,435,436,4498,G00004353,E 19
W 25,W 25,NA,NA,NA,NA,NA,278,278,4499,G00004354,W 25
