street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
LIBERTY AVE,LIBERTY AVE,NA,364,378,375,389,NA,NA,3683,G00003652,LIBERTY AVE
ARLINGTON PL,ARLINGTON PL,NA,1,19,2,24,232,232,3684,G00003653,ARLINGTON PL
WYTHE AVE,WYTHE AVE,NA,405,425,396,412,116,117,3687,G00003656,WYTHE AVE
TOMPKINS AVE,TOMPKINS AVE,NA,497,497,NA,NA,231,231,3688,G00003657,TOMPKINS AVE
5 AVE,5 AVE,NA,859,873,858,872,67,67,3689,G00003658,5 AVE
EVERGREEN AVE,EVERGREEN AVE,NA,137,141,172,174,175,178,3691,G00003660,EVERGREEN AVE
LINWOOD,MONROE,NA,321,369,322,370,NA,NA,3692,G00003661,MONROE
HURON,HURON,NA,55,89,56,88,164,164,3693,G00003662,HURON
SUTTER AVE,UNION AVE,NA,418,432,417,431,NA,NA,3694,G00003663,UNION AVE
16,16,NA,589,621,560,590,230,230,3695,G00003664,16
NEW YORK AVE,NEW YORK AVE,NA,335,353,344,366,239,239,3697,G00003666,NEW YORK AVE
BROADWAY,BROADWAY,NA,581,589,526,534,151,181,3699,G00003668,BROADWAY
SHEPHERD AVE,SHEPHERD AVE,NA,521,573,522,574,NA,NA,3701,G00003670,SHEPHERD AVE
W PROSPECT,9 AVE,NA,NA,NA,142,150,NA,226,3702,G00003671,9 AVE
SAINT MARKS AVE,SAINT MARKS AVE,NA,453,541,466,554,75,75,3703,G00003672,SAINT MARKS AVE
DECATUR,DECATUR,NA,369,431,362,424,246,246,3707,G00003676,DECATUR
RODNEY,RODNEY,NA,29,47,24,44,111,137,3710,G00003679,RODNEY
JEFFERSON AVE,VIGELIUS,NA,57,113,58,114,179,179,3713,G00003682,VIGELIUS
DE GRAW,DEGRAW,NA,519,573,534,588,79,79,3715,G00003684,DEGRAW
BEDFORD AVE,BEDFORD AVE,NA,399,443,394,442,212,51,3716,G00003685,BEDFORD AVE
WALLABOUT,WALLABOUT,NA,159,161,234,236,182,182,3717,G00003686,WALLABOUT
SARATOGA AVE,SARATOGA AVE,NA,NA,NA,NA,NA,242,242,3722,G00003691,SARATOGA AVE
JOHN,JOHN,NA,1,19,2,20,12,12,3723,G00003692,JOHN
MARCY AVE,MARCY AVE,NA,691,709,692,710,231,232,3731,G00003700,MARCY AVE
FULTON,FULTON,NA,50,64,49,63,NA,NA,3734,G00003703,FULTON
DOUGLAS,DOUGLAS,NA,1,61,2,60,81,81,3738,G00003707,DOUGLAS
SARATOGA AVE,SARATOGA AVE,NA,197,213,194,210,250,250,3739,G00003708,SARATOGA AVE
EVERGREEN AVE,EVERGREEN AVE,NA,99,103,114,120,175,176,3740,G00003709,EVERGREEN AVE
QUINCY,QUINCY,NA,113,163,114,164,55,55,3742,G00003711,QUINCY
SACKETT,SACKETT,NA,211,247,214,258,40,41,3746,G00003715,SACKETT
5 AVE,5 AVE,NA,163,185,168,186,224,224,3747,G00003716,5 AVE
MONTROSE AVE,MONTROSE AVE,NA,117,151,120,156,144,150,3748,G00003717,MONTROSE AVE
RUSSELL,RUSSELL,NA,203,253,202,252,161,161,3751,G00003720,RUSSELL
7 AVE,7 AVE,NA,645,663,682,696,67,67,3752,G00003721,7 AVE
CLINTON,CLINTON,NA,361,375,372,386,40,40,3753,G00003722,CLINTON
STANWIX,BREMEN,NA,101,115,94,108,176,176,3756,G00003725,BREMEN
BEDFORD AVE,BEDFORD AVE,NA,253,271,242,262,182,183,3759,G00003728,BEDFORD AVE
LINDEN,LINDEN,NA,1,55,2,48,180,180,3764,G00003733,LINDEN
ALBANY AVE,ALBANY AVE,NA,303,321,298,316,241,241,3767,G00003736,ALBANY AVE
SKILLMAN AVE,SKILLMAN AVE,NA,89,123,88,124,134,134,3770,G00003739,SKILLMAN AVE
GARDEN,GARDEN,NA,1,59,2,60,176,176,3777,G00003746,GARDEN
GRATTAN,GRATTAN,NA,117,157,118,160,174,174,3778,G00003747,GRATTAN
WYCKOFF AVE,WYCKOFF AVE,NA,281,299,242,260,180,180,3779,G00003748,WYCKOFF AVE
HOYT,HOYT,NA,147,167,148,166,77,76,3782,G00003751,HOYT
DE KALB AVE,DE KALB AVE,NA,NA,NA,157,166,201,201,3783,G00003752,DE KALB AVE
BANKER,BANKER,NA,NA,NA,NA,NA,168,168,3786,G00003755,BANKER
SHEFFIELD AVE,SHEFFIELD AVE,NA,46,66,47,67,NA,NA,3787,G00003756,SHEFFIELD AVE
WALWORTH,WALWORTH,NA,179,245,184,250,213,213,3788,G00003757,WALWORTH
LOMBARDY,LOMBARDY,NA,213,249,214,250,171,171,3790,G00003759,LOMBARDY
LEONARD,LEONARD,NA,667,697,668,696,160,160,3792,G00003761,LEONARD
POWELL,POWELL,NA,61,109,62,110,NA,NA,3795,G00003764,POWELL
PROSPECT AVE,PROSPECT AVE,NA,NA,NA,NA,NA,NA,NA,3798,G00003767,PROSPECT AVE
GRAND AVE,GRAND AVE,NA,NA,NA,NA,NA,NA,NA,3800,G00003769,GRAND AVE
LEONARD,LEONARD,NA,219,235,212,232,130,130,3802,G00003771,LEONARD
WOLCOTT,WOLCOTT,NA,99,133,100,134,97,98,3804,G00003773,WOLCOTT
STATE,STATE,NA,365,421,382,452,18,18,3806,G00003775,STATE
PATCHEN AVE,PATCHEN AVE,NA,343,345,328,330,249,247,3807,G00003776,PATCHEN AVE
BELMONT AVE,BAY AVE,NA,226,240,225,239,NA,NA,3813,G00003782,BAY AVE
7,7,NA,547,609,538,600,225,225,3814,G00003783,7
RUSSELL,RUSSELL,NA,147,201,146,200,162,162,3815,G00003784,RUSSELL
NA,CLASSON AVE,NA,NA,NA,NA,NA,75,75,3816,G00003785,CLASSON AVE
10 AVE,10 AVE,NA,NA,NA,NA,NA,NA,NA,3818,G00003787,10 AVE
KINGLAND AVE,KINGSLAND AVE,NA,73,81,78,88,171,171,3820,G00003789,KINGSLAND AVE
5 AVE,5 AVE,NA,243,257,248,262,224,224,3821,G00003790,5 AVE
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,425,441,426,444,212,213,3822,G00003791,WILLOUGHBY AVE
7 AVE,7 AVE,NA,59,73,62,76,224,224,3823,G00003792,7 AVE
LITTLE,LITTLE,NA,NA,NA,NA,NA,NA,28,3824,G00003793,LITTLE
HAVEMEYER,HAVEMEYER,NA,115,139,114,136,110,109,3826,G00003795,HAVEMEYER
42,42,NA,441,471,452,482,NA,NA,3827,G00003796,42
AVE S,AVE S,NA,NA,NA,NA,NA,NA,NA,3828,G00003797,AVE S
GLENMORE AVE,BALTIC AVE,NA,514,528,513,527,NA,NA,3830,G00003799,BALTIC AVE
MARCY AVE,8,NA,35,53,40,60,111,112,3832,G00003801,8
11 AVE,11 AVE,NA,NA,NA,NA,NA,NA,NA,3834,G00003803,11 AVE
BLEECKER,BLEECKER,NA,1,33,2,34,180,180,3837,G00003806,BLEECKER
STOCKTON,STOCKTON,NA,87,157,86,158,218,218,3838,G00003807,STOCKTON
WYCKOFF,WYCKOFF,NA,73,129,74,132,76,76,3839,G00003808,WYCKOFF
47,47,NA,325,393,332,400,68,68,3842,G00003811,47
61,61,NA,NA,NA,NA,NA,NA,NA,3844,G00003813,61
8 AVE,8 AVE,NA,499,513,478,490,63,63,3846,G00003815,8 AVE
SCHNECTADY AVE,SCHNECTADY AVE,NA,117,139,122,144,242,241,3851,G00003820,SCHNECTADY AVE
DIVISION AVE,DIVISION AVE,NA,97,103,NA,NA,114,188,3852,G00003821,DIVISION AVE
HANCOCK,HANCOCK,NA,505,569,498,574,244,244,3854,G00003823,HANCOCK
44,44,NA,401,459,418,476,68,68,3855,G00003824,44
PUTNAM AVE,PUTNAM AVE,NA,423,495,430,502,236,236,3858,G00003827,PUTNAM AVE
PARK AVE,PARK AVE,NA,215,233,206,224,197,197,3859,G00003828,PARK AVE
WEIRFIELD,WEIRFIELD,NA,359,371,362,372,179,179,3860,G00003829,WEIRFIELD
CT,CT,NA,NA,NA,368,386,83,44,3862,G00003831,CT
ATLANTIC AVE,ATLANTIC AVE,NA,1025,1081,NA,NA,57,NA,3863,G00003832,ATLANTIC AVE
ASHFORD,ASHFORD,NA,188,202,189,203,NA,NA,3867,G00003835,ASHFORD
7 AVE,7 AVE,NA,555,569,558,572,63,63,3868,G00003836,7 AVE
BAY 13,BAY 13,NA,NA,NA,NA,NA,NA,NA,3869,G00003837,BAY 13
W PROSPECT,9 AVE,NA,NA,NA,162,168,NA,227,3870,G00003838,9 AVE
15,15,NA,409,477,422,482,230,230,3871,G00003839,15
S 4,S 4,NA,61,89,60,88,106,113,3874,G00003842,S 4
PATCHEN AVE,PATCHEN AVE,NA,201,219,194,208,249,246,3877,G00003845,PATCHEN AVE
S 6,S 6,NA,81,119,80,120,113,113,3881,G00003849,S 6
ROEBLING,ROEBLING,NA,147,167,142,162,109,108,3885,G00003853,ROEBLING
BUSHWICK AVE,BUSHWICK AVE,NA,363,365,NA,NA,174,153,3888,G00003856,BUSHWICK AVE
67,67,NA,NA,NA,NA,NA,NA,NA,3891,G00003859,67
51,51,NA,257,323,258,324,68,68,3892,G00003860,51
15 AVE,15 AVE,NA,NA,NA,NA,NA,NA,NA,3893,G00003861,15 AVE
BUSHWICK AVE,BUSHWICK AVE,NA,1203,1221,1186,1204,179,179,3897,G00003865,BUSHWICK AVE
SAINT JOHNS PL,DOUGLASS,NA,1651,1713,1666,1734,242,242,3898,G00003866,DOUGLASS
21 AVE,21 AVE,NA,NA,NA,NA,NA,NA,NA,3900,G00003868,21 AVE
VAN BRUNT,VAN BRUNT,NA,203,217,208,226,99,99,3902,G00003870,VAN BRUNT
HUDSON AVE,HUDSON AVE,NA,423,461,416,456,91,90,3904,G00003872,HUDSON AVE
KINGSTON AVE,HUDSON AVE,NA,205,231,198,224,241,241,3905,G00003873,HUDSON AVE
SCOTT AVE,SCOTT AVE,NA,NA,NA,NA,NA,175,175,3906,G00003874,SCOTT AVE
42,42,NA,381,439,392,450,67,67,3907,G00003875,42
MARCY AVE,MARCY AVE,NA,731,741,732,748,231,232,3909,G00003877,MARCY AVE
FULTON,FULTON,NA,933,957,884,908,204,204,3911,G00003879,FULTON
MYRTLE AVE,MYRTLE AVE,NA,1337,1361,1304,1326,177,180,3912,G00003880,MYRTLE AVE
CENTRAL AVE,CENTRAL AVE,NA,387,405,412,430,180,180,3920,G00003888,CENTRAL AVE
STAGG,STAGG,NA,49,87,48,86,141,141,3921,G00003889,STAGG
FULTON,FULTON,NA,1671,1705,1694,1722,245,247,3926,G00003894,FULTON
WASHINGTON AVE,WASHINGTON AVE,NA,181,233,180,228,49,198,3927,G00003895,WASHINGTON AVE
4 AVE,4 AVE,NA,1193,1211,1206,1224,68,68,3930,G00003898,4 AVE
W PROSPECT,9 AVE,NA,273,287,272,286,63,63,3934,G00003902,9 AVE
HENRY,HENRY,NA,33,49,32,50,5,5,3936,G00003904,HENRY
NEW YORK AVE,NEW YORK AVE,NA,427,431,444,448,239,239,3939,G00003907,NEW YORK AVE
3 AVE,3 AVE,NA,457,471,462,476,226,226,3940,G00003908,3 AVE
HAVEMEYER,HAVEMEYER,NA,247,263,234,250,125,123,3945,G00003913,HAVEMEYER
GRAHAM AVE,GRAHAM AVE,NA,NA,NA,NA,NA,171,171,3946,G00003914,GRAHAM AVE
HOOPER,HOOPER,NA,21,39,22,40,137,140,3947,G00003915,HOOPER
PROSPECT AVE,PROSPECT AVE,NA,503,521,498,514,230,63,3948,G00003916,PROSPECT AVE
METROPOLITAN AVE,METROPOLITAN AVE,NA,471,503,516,548,132,132,3949,G00003917,METROPOLITAN AVE
SCHNECTADY AVE,SCHNECTADY AVE,NA,1,19,2,20,247,245,3950,G00003918,SCHNECTADY AVE
LORIMER,LORIMER,NA,647,669,660,680,167,167,3955,G00003923,LORIMER
MONTROSE AVE,MONTROSE AVE,NA,83,115,84,118,144,150,3956,G00003924,MONTROSE AVE
ATLANTIC AVE,ATLANTIC AVE,NA,2025,2039,NA,NA,250,NA,3957,G00003925,ATLANTIC AVE
SKILLMAN AVE,SKILLMAN AVE,NA,53,87,52,86,136,136,3959,G00003927,SKILLMAN AVE
LEFFERTS AVE,LEFFERTS AVE,NA,NA,NA,NA,NA,NA,NA,3960,G00003928,LEFFERTS AVE
SARATOGA AVE,SARATOGA AVE,NA,241,273,236,268,250,250,3962,G00003930,SARATOGA AVE
MACDONOUGH,MCDONOUGH,NA,287,361,298,372,245,245,3964,G00003932,MCDONOUGH
CLIFTON PL,VAN BUREN,NA,301,379,330,404,238,238,3966,G00003934,VAN BUREN
MORGAN AVE,MORGAN AVE,NA,15,31,16,32,174,174,3968,G00003936,MORGAN AVE
ROGERS AVE,ROGERS AVE,NA,NA,NA,NA,NA,NA,NA,3969,G00003937,ROGERS AVE
BOGART,BOGART,NA,79,91,80,92,174,174,3971,G00003939,BOGART
BATH AVE,BATH AVE,NA,NA,NA,NA,NA,NA,NA,3972,G00003940,BATH AVE
71,71,NA,NA,NA,NA,NA,NA,NA,3974,G00003942,71
5 AVE,5 AVE,NA,1199,1217,1206,1224,68,68,3976,G00003944,5 AVE
WALLABOUT,WALLABOUT,NA,195,213,270,300,182,182,3977,G00003945,WALLABOUT
60,60,NA,NA,NA,NA,NA,NA,NA,3978,G00003946,60
MALCOLM X BLVD,REID AVE,NA,123,139,128,144,248,243,3984,G00003952,REID AVE
59,59,NA,237,305,238,306,68,68,3988,G00003956,59
HERKIMER,HERKIMER,NA,801,819,772,786,250,250,3990,G00003958,HERKIMER
MOTHER GASTON BLVD,STONE AVE,NA,73,91,82,100,250,250,3993,G00003961,STONE AVE
NA,CLASSON AVE,NA,495,513,480,502,56,56,3995,G00003963,CLASSON AVE
RUTHERFORD PL,RUTHERFORD PL,NA,NA,NA,NA,NA,NA,NA,3998,G00003966,RUTHERFORD PL
70,70,NA,NA,NA,NA,NA,NA,NA,4000,G00003968,70
HENDRIX,SMITH AVE,NA,272,300,273,301,NA,NA,4001,G00003969,SMITH AVE
MARCY AVE,MARCY AVE,NA,563,579,564,580,235,233,4002,G00003970,MARCY AVE
GARDNER AVE,GARDNER AVE,NA,559,583,562,594,171,171,4006,G00003974,GARDNER AVE
MANHATTAN AVE,MANHATTAN AVE,NA,495,517,514,536,163,157,4009,G00003977,MANHATTAN AVE
FULTON,FULTON,NA,226,240,225,239,NA,NA,4011,G00003979,FULTON
HALSEY,MARGARITA,NA,1,55,2,56,179,179,4013,G00003981,MARGARITA
PROSPECT AVE,PROSPECT AVE,NA,183,241,178,236,230,60,4014,G00003982,PROSPECT AVE
12 AVE,12 AVE,NA,NA,NA,NA,NA,NA,NA,4015,G00003983,12 AVE
7 AVE,7 AVE,NA,479,499,488,502,230,230,4017,G00003985,7 AVE
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,265,283,264,282,50,50,4019,G00003987,WILLOUGHBY AVE
SANDFORD,SANDFORD,NA,133,179,132,176,212,212,4021,G00003989,SANDFORD
6 AVE,6 AVE,NA,NA,NA,NA,NA,68,68,4031,G00003999,6 AVE
VAN SIKLER,VAN SICKLEN,NA,NA,NA,NA,NA,NA,NA,4032,G00004000,VAN SICKLEN
MARCY AVE,MARCY AVE,NA,NA,NA,520,530,237,238,4033,G00004001,MARCY AVE
RIDGE BLVD,RIDGE BLVD,NA,NA,NA,NA,NA,NA,NA,4034,G00004002,RIDGE BLVD
UNION,UNION,NA,919,957,872,926,224,224,4038,G00004006,UNION
SNYDER AVE,SNYDER AVE,NA,NA,NA,NA,NA,NA,NA,4039,G00004007,SNYDER AVE
MENAHAN,RALPH,NA,239,265,224,256,180,180,4040,G00004008,RALPH
WYTHE AVE,WYTHE AVE,NA,223,241,214,232,184,190,4044,G00004012,WYTHE AVE
HUMBOLDT,HUMBOLDT,NA,559,577,578,588,170,170,4045,G00004013,HUMBOLDT
CENTRAL AVE,CENTRAL AVE,NA,173,175,182,186,177,177,4046,G00004014,CENTRAL AVE
UNION AVE,UNION AVE,NA,NA,NA,234,236,126,136,4049,G00004017,UNION AVE
HENRY,HENRY,NA,111,157,108,156,6,6,4052,G00004020,HENRY
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,85,145,90,152,178,178,4053,G00004021,WILLOUGHBY AVE
WARREN,WARREN,NA,189,239,216,264,37,37,4054,G00004022,WARREN
KINGLAND AVE,KINGSLAND AVE,NA,1,13,2,20,172,172,4055,G00004023,KINGSLAND AVE
STEWART AVE,STEWART AVE,NA,211,227,206,224,174,174,4056,G00004024,STEWART AVE
BEDFORD AVE,BEDFORD AVE,NA,723,741,722,730,232,57,4057,G00004025,BEDFORD AVE
IMLAY,IMLAY,NA,131,169,164,202,99,99,4060,G00004028,IMLAY
BROADWAY,BROADWAY,NA,597,613,546,560,151,181,4062,G00004030,BROADWAY
14 AVE,14 AVE,NA,NA,NA,NA,NA,NA,NA,4063,G00004031,14 AVE
EAGLE,EAGLE,NA,143,199,144,200,155,157,4064,G00004032,EAGLE
BELMONT AVE,BAY AVE,NA,534,548,533,547,NA,NA,4065,G00004033,BAY AVE
WALLABOUT,WALLABOUT,NA,53,56,86,96,190,190,4066,G00004034,WALLABOUT
STATE,STATE,NA,75,89,88,106,9,9,4068,G00004036,STATE
BLEECKER,BLEECKER,NA,301,363,302,364,180,180,4069,G00004037,BLEECKER
BEDFORD AVE,BEDFORD AVE,NA,213,225,210,222,119,118,4071,G00004039,BEDFORD AVE
BAY 28,BAY 28,NA,NA,NA,NA,NA,NA,NA,4073,G00004041,BAY 28
85,85,NA,NA,NA,NA,NA,NA,NA,4074,G00004042,85
SCOTT AVE,SCOTT AVE,NA,75,91,76,92,174,174,4076,G00004044,SCOTT AVE
UTICA AVE,UTICA AVE,NA,215,235,216,236,242,242,4079,G00004047,UTICA AVE
BUSHWICK AVE,BUSHWICK AVE,NA,NA,NA,NA,NA,179,179,4080,G00004048,BUSHWICK AVE
LEWIS AVE,LEWIS AVE,NA,1,15,2,16,220,220,4081,G00004049,LEWIS AVE
TROY AVE,TROY AVE,NA,267,285,274,292,241,241,4083,G00004051,TROY AVE
44,44,NA,220,279,238,296,68,68,4085,G00004053,44
S 9,S 9,NA,NA,NA,284,294,137,186,4086,G00004054,S 9
13,13,NA,269,329,272,330,228,229,4087,G00004055,13
HAVEMEYER,HAVEMEYER,NA,95,113,94,112,111,109,4088,G00004056,HAVEMEYER
BEAVER,BEAVER,NA,43,63,58,82,176,176,4090,G00004057,BEAVER
ATLANTIC AVE,ATLANTIC AVE,NA,392,406,NA,NA,NA,NA,4092,G00004059,ATLANTIC AVE
BLAKE AVE,BLAKE AVE,NA,NA,NA,NA,NA,NA,NA,4094,G00004061,BLAKE AVE
GREENE AVE,GREENE AVE,NA,101,119,94,112,205,205,4095,G00004062,GREENE AVE
12 AVE,12 AVE,NA,NA,NA,NA,NA,NA,NA,4097,G00004064,12 AVE
SCHENK AVE,SCHENK AVE,NA,NA,NA,NA,NA,NA,NA,4101,G00004068,SCHENK AVE
84,84,NA,NA,NA,NA,NA,NA,NA,4107,G00004074,84
DEVOE,DEVOE,NA,231,269,250,292,173,173,4108,G00004075,DEVOE
FULTON,FULTON,NA,1057,1079,1026,1060,57,57,4112,G00004079,FULTON
HOPE,HOPE,NA,41,75,40,74,125,125,4114,G00004081,HOPE
EAST PKWY,EAST PKWY,NA,NA,NA,1768,1836,242,242,4118,G00004085,EAST PKWY
RIDGEWOOD AVE,RIDGEWOOD AVE,NA,NA,NA,NA,NA,NA,NA,4119,G00004086,RIDGEWOOD AVE
LAFAYETTE AVE,LAFAYETTE AVE,NA,1025,1103,1028,1098,207,248,4120,G00004087,LAFAYETTE AVE
WOLCOTT,WOLCOTT,NA,53,97,52,98,97,98,4121,G00004088,WOLCOTT
E 3,E 3,NA,NA,NA,NA,NA,NA,NA,4125,G00004092,E 3
MONROE,MONROE,NA,527,595,542,608,244,244,4132,G00004099,MONROE
NOSTRAND AVE,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,NA,4133,G00004100,NOSTRAND AVE
7 AVE,7 AVE,NA,329,347,330,348,226,226,4135,G00004102,7 AVE
SIDNEY PL,SIDNEY,NA,19,61,16,52,8,8,4138,G00004105,SIDNEY
AVE K,AVE K,NA,NA,NA,NA,NA,NA,NA,4139,G00004106,AVE K
5 AVE,5 AVE,NA,NA,NA,799,806,NA,66,4140,G00004107,5 AVE
S 4,S 4,NA,327,365,334,368,138,137,4141,G00004108,S 4
58,58,NA,239,307,240,308,68,68,4142,G00004109,58
HOWARD AVE,HOWARD AVE,NA,249,261,252,264,250,250,4143,G00004110,HOWARD AVE
E NEW YORK AVE,E NEW YORK AVE,NA,NA,NA,NA,NA,242,NA,4145,G00004112,E NEW YORK AVE
OCEAN PKWY,OCEAN PKWY,NA,NA,NA,NA,NA,NA,NA,4146,G00004113,OCEAN PKWY
CARLTON AVE,CARLTON AVE,NA,533,553,516,536,69,69,4148,G00004115,CARLTON AVE
N 5,N 5,NA,257,269,252,256,125,123,4150,G00004117,N 5
GRANT AVE,GRANT AVE,NA,NA,NA,NA,NA,NA,NA,4151,G00004118,GRANT AVE
FULTON,FULTON,NA,402,416,401,415,NA,NA,4156,G00004123,FULTON
CLINTON,CLINTON,NA,645,659,648,662,101,101,4160,G00004127,CLINTON
BENSON AVE,BENSON AVE,NA,NA,NA,NA,NA,NA,NA,4163,G00004130,BENSON AVE
WYCKOFF AVE,WYCKOFF AVE,NA,321,339,282,294,180,180,4164,G00004131,WYCKOFF AVE
WALLABOUT,WALLABOUT,NA,93,97,128,148,183,183,4166,G00004133,WALLABOUT
JEFFERSON AVE,JEFFERSON AVE,NA,713,787,698,760,246,246,4167,G00004134,JEFFERSON AVE
PENNSYLVAN AVE,PENNSYLVAN AVE,NA,26,58,27,59,NA,NA,4168,G00004135,PENNSYLVAN AVE
JAMAICA AVE,JAMAICA AVE,NA,NA,NA,418,442,NA,NA,4170,G00004137,JAMAICA AVE
NOSTRAND AVE,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,NA,4173,G00004140,NOSTRAND AVE
8 AVE,8 AVE,NA,NA,NA,NA,NA,NA,NA,4177,G00004144,8 AVE
FLUSHING AVE,FLUSHING AVE,NA,609,641,590,630,181,215,4181,G00004148,FLUSHING AVE
CONGRESS,CONGRESS,NA,139,183,150,196,36,37,4182,G00004149,CONGRESS
CENTRAL AVE,CENTRAL AVE,NA,141,143,150,154,178,178,4184,G00004151,CENTRAL AVE
GATES AVE,GATES AVE,NA,1,19,2,12,205,204,4186,G00004153,GATES AVE
FULTON,FULTON,NA,NA,NA,369,383,NA,NA,4189,G00004156,FULTON
NEWJERSEY AVE,NEWJERSEY AVE,NA,NA,NA,NA,NA,NA,NA,4192,G00004159,NEWJERSEY AVE
MANHATTAN AVE,MANHATTAN AVE,NA,31,99,36,104,168,169,4196,G00004163,MANHATTAN AVE
YORK,YORK,NA,85,103,92,110,12,12,4198,G00004165,YORK
WYTHE AVE,WYTHE AVE,NA,499,513,478,492,115,115,4199,G00004166,WYTHE AVE
UNION AVE,UNION AVE,NA,275,293,286,300,126,135,4202,G00004169,UNION AVE
GRAHAM AVE,GRAHAM AVE,NA,249,267,256,272,130,131,4204,G00004171,GRAHAM AVE
SCHNECTADY AVE,SCHNECTADY AVE,NA,NA,NA,NA,NA,NA,NA,4205,G00004172,SCHNECTADY AVE
9 AVE,9 AVE,NA,NA,NA,NA,NA,NA,NA,4209,G00004176,9 AVE
S 5,S 5,NA,59,87,74,102,113,113,4210,G00004177,S 5
EAST PKWY,EAST PKWY,NA,1875,1947,NA,NA,242,242,4211,G00004178,EAST PKWY
THOMAS BOYLAND,HOPKINSON AVE,NA,143,159,138,156,250,250,4212,G00004179,HOPKINSON AVE
CUMBERLAND,CUMBERLAND,NA,277,323,284,332,202,202,4218,G00004185,CUMBERLAND
CARLTON AVE,CARLTON AVE,NA,603,629,590,614,71,70,4220,G00004187,CARLTON AVE
HARRISON AVE,HARRISON AVE,NA,187,203,192,206,181,181,4223,G00004190,HARRISON AVE
MONTGOMERY,MONTGOMERY,NA,635,703,640,708,241,241,4225,G00004192,MONTGOMERY
GREENPOINT AVE,GREENPOINT AVE,NA,141,159,158,174,159,160,4229,G00004196,GREENPOINT AVE
MARCY AVE,MARCY AVE,NA,263,277,266,282,215,215,4231,G00004198,MARCY AVE
VERONA,EWEN,NA,15,57,14,56,100,99,4233,G00004200,EWEN
COLUMBIA,COLUMBIA,NA,521,535,498,516,101,101,4235,G00004202,COLUMBIA
SACKMAN,SACKMAN,NA,NA,NA,NA,NA,NA,NA,4236,G00004203,SACKMAN
ATLANTIC AVE,ATLANTIC AVE,NA,NA,NA,235,249,NA,NA,4237,G00004204,ATLANTIC AVE
OTSEGO,OTSEGO,NA,43,59,40,56,101,96,4240,G00004207,OTSEGO
WATERBURY,WATERBURY,NA,61,75,62,78,174,174,4241,G00004208,WATERBURY
4 AVE,4 AVE,NA,505,519,514,528,229,229,4243,G00004210,4 AVE
20,20,NA,373,431,368,426,63,63,4244,G00004211,20
19 AVE,19 AVE,NA,NA,NA,NA,NA,NA,NA,4245,G00004212,19 AVE
STUYVESANT AVE,STUYVESANT AVE,NA,309,327,320,338,246,245,4247,G00004214,STUYVESANT AVE
BAY RIDGE PKWY,75,NA,NA,NA,NA,NA,NA,NA,4248,G00004215,75
KENT AVE,1,NA,421,437,430,446,117,115,4249,G00004216,1
OAKLAND,OAKLAND,NA,199,243,194,244,160,160,4250,G00004217,OAKLAND
N 7,N 7,NA,273,329,282,340,126,125,4251,G00004218,N 7
STERLING PL,STERLING PL,NA,1,71,2,72,223,223,4253,G00004220,STERLING PL
21,21,NA,173,235,176,238,64,64,4254,G00004221,21
PUTNAM AVE,PUTNAM AVE,NA,791,859,800,874,246,246,4255,G00004222,PUTNAM AVE
SARATOGA AVE,SARATOGA AVE,NA,179,195,176,192,250,250,4256,G00004223,SARATOGA AVE
MARCY AVE,MARCY AVE,NA,279,297,284,302,215,215,4258,G00004225,MARCY AVE
CLINTON,CLINTON,NA,237,243,256,262,37,37,4260,G00004227,CLINTON
W PLZ,W PLZ,NA,NA,NA,1,13,224,224,4261,G00004228,W PLZ
4 AVE,4 AVE,NA,1061,1075,1074,1088,68,68,4263,G00004230,4 AVE
FRONT,FRONT,NA,283,299,258,274,28,30,4270,G00004236,FRONT
6 AVE,6 AVE,NA,461,479,450,470,226,226,4273,G00004239,6 AVE
N HENRY,N HENRY,NA,35,55,38,62,171,171,4274,G00004240,N HENRY
FULTON,FULTON,NA,1341,1363,1320,1350,232,232,4277,G00004243,FULTON
EAGLE,EAGLE,NA,67,141,68,142,155,163,4278,G00004244,EAGLE
FULTON,FULTON,NA,873,885,812,836,204,204,4279,G00004245,FULTON
LEE AVE,LEE AVE,NA,103,119,100,116,185,185,4280,G00004246,LEE AVE
WATERBURY,WATERBURY,NA,115,135,110,130,174,174,4282,G00004248,WATERBURY
CROWN,CROWN,NA,67,133,66,130,240,240,4285,G00004251,CROWN
HOYT,HOYT,NA,1,31,2,30,15,14,4286,G00004252,HOYT
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NA,303,307,NA,NA,180,180,4288,G00004254,KNICKERBOCKER AVE
39,39,NA,NA,NA,NA,NA,NA,NA,4289,G00004255,39
47,47,NA,NA,NA,NA,NA,NA,NA,4291,G00004257,47
PUTNAM AVE,PUTNAM AVE,NA,203,287,188,268,234,234,4294,G00004260,PUTNAM AVE
ORANGE,ORANGE,NA,43,81,44,82,5,5,4297,G00004263,ORANGE
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NA,485,503,464,482,179,179,4301,G00004267,KNICKERBOCKER AVE
BROADWAY,BROADWAY,NA,389,405,354,362,139,184,4304,G00004270,BROADWAY
