OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1910ED_Left,y1910ED_Right
3295,{00000000-0000-0000-0000-000000000000},G00003117,NY,NEW YORK,MANHATTAN,EDGECOMB AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,EDGECOMB AVE,G00003117,288.623655441032,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:02:37,AMV2173_COLUMBIA,288.623642740651,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:05,HNYC_COLUMBIA,NA,668,668
3296,{00000000-0000-0000-0000-000000000000},G00003118,NY,NEW YORK,MANHATTAN,E BROADWAY,1,1,NA,NA,16,68,17,69,NA,NA,NA,NA,NA,E BROADWAY,G00003118,761.390362977429,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,761.390329449045,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:05,HNYC_COLUMBIA,NA,52,53
3297,{00000000-0000-0000-0000-000000000000},G00003119,NY,NEW YORK,MANHATTAN,LUDLOW,1,1,NA,NA,63,81,64,78,NA,NA,NA,NA,NA,LUDLOW,G00003119,360.690438716945,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,360.690422833651,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:05,HNYC_COLUMBIA,NA,215,216
3298,{00000000-0000-0000-0000-000000000000},G00003120,NY,NEW YORK,MANHATTAN,W 11,1,1,NA,NA,288,300,289,299,NA,NA,NA,NA,NA,W 11,G00003120,235.012262410156,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,235.012252078279,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:05,HNYC_COLUMBIA,NA,147,166
3299,{00000000-0000-0000-0000-000000000000},G00003121,NY,NEW YORK,MANHATTAN,CANAL,1,1,NA,NA,70,84,71,85,NA,NA,NA,NA,NA,CANAL,G00003121,239.015386211093,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,239.015680709324,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:06,HNYC_COLUMBIA,NA,182,187
3300,{00000000-0000-0000-0000-000000000000},G00003122,NY,NEW YORK,MANHATTAN,W 125,1,1,NA,MANHATTAN,28,62,1,61,NA,NA,NA,NA,NA,MANHATTAN,G00003122,723.24737786163,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 21:14:05,AMV2173_COLUMBIA,723.24734602809,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 17:11:57,MSL2215_COLUMBIA,NA,637,638
3301,{00000000-0000-0000-0000-000000000000},G00003124,NY,NEW YORK,MANHATTAN,5 AVE,1,1,NA,NA,34,48,35,41,NA,NA,NA,NA,NA,5 AVE,G00003124,249.731692071023,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,249.731681069801,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:06,HNYC_COLUMBIA,NA,825,823
3302,{00000000-0000-0000-0000-000000000000},G00003125,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,152,168,153,167,NA,NA,NA,NA,NA,MADISON AVE,G00003125,258.24649496213,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,258.246483583223,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:06,HNYC_COLUMBIA,NA,1265,1265
3303,{00000000-0000-0000-0000-000000000000},G00003126,NY,NEW YORK,MANHATTAN,ORCHARD,1,1,NA,NA,91,111,90,110,NA,NA,NA,NA,NA,ORCHARD,G00003126,318.434583757247,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 0:57:30,AMV2173_COLUMBIA,318.43456972499,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:06,HNYC_COLUMBIA,NA,211,214
3304,{00000000-0000-0000-0000-000000000000},G00003127,NY,NEW YORK,MANHATTAN,E 68,1,1,NA,NA,101,129,100,128,NA,NA,NA,NA,NA,E 68,G00003127,476.26470079772,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/11/2019 21:01:50,RSE2121_COLUMBIA,476.264679820134,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:06,HNYC_COLUMBIA,NA,1137,1137
3305,{00000000-0000-0000-0000-000000000000},G00003128,NY,NEW YORK,MANHATTAN,DELANCEY,1,1,NA,NA,100,114,NA,NA,NA,NA,NA,NA,NA,DELANCEY,G00003128,240.929614525975,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 1:29:57,AMV2173_COLUMBIA,240.929603928064,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:07,HNYC_COLUMBIA,NA,217,216
3306,{00000000-0000-0000-0000-000000000000},G00003129,NY,NEW YORK,MANHATTAN,E 90,1,1,NA,NA,501,551,502,550,NA,NA,NA,NA,NA,E 90,G00003129,742.494959911961,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/11/2019 18:38:25,RSE2121_COLUMBIA,742.494927232709,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:07,HNYC_COLUMBIA,NA,283,284
3307,{00000000-0000-0000-0000-000000000000},G00003130,NY,NEW YORK,MANHATTAN,E 57,1,1,NA,NA,141,161,136,166,NA,NA,NA,NA,NA,E 57,G00003130,506.332925896479,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,506.33290361195,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 15:54:08,EMC2199_COLUMBIA,NA,1135,1136
3308,{00000000-0000-0000-0000-000000000000},G00003131,NY,NEW YORK,MANHATTAN,WAVERLY PL,1,1,NA,NA,158,168,NA,NA,NA,NA,NA,NA,NA,WAVERLY PL,G00003131,181.071336729334,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,181.071328763553,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:07,HNYC_COLUMBIA,NA,157,157
3309,{00000000-0000-0000-0000-000000000000},G00003132,NY,NEW YORK,MANHATTAN,W 114,1,1,NA,NA,100,122,101,123,NA,NA,NA,NA,NA,W 114,G00003132,607.980426930089,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:43:15,AMV2173_COLUMBIA,607.980400157473,7/22/2019 17:22:53,HNYC_COLUMBIA,3/5/2020 16:02:31,SSD2148_COLUMBIA,NA,575,571
3310,{00000000-0000-0000-0000-000000000000},G00003133,NY,NEW YORK,MANHATTAN,GRAND,1,1,NA,NA,174,186,173,189,NA,NA,NA,NA,NA,GRAND,G00003133,228.255954159114,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,228.25594410824,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:08,HNYC_COLUMBIA,NA,792,793
3311,{00000000-0000-0000-0000-000000000000},G00003134,NY,NEW YORK,MANHATTAN,BOWERY,1,1,NA,NA,212,230,215,233,NA,NA,NA,NA,NA,BOWERY,G00003134,273.127271187262,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 2:25:15,AMV2173_COLUMBIA,273.127259151625,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:08,HNYC_COLUMBIA,ADDRESS,806,885
3312,{00000000-0000-0000-0000-000000000000},G00003135,NY,NEW YORK,MANHATTAN,AMSTERDAM AVE,1,1,NA,NA,1960,1978,1961,1979,NA,NA,NA,NA,NA,AMSTERDAM AVE,G00003135,259.310174707037,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 1:57:40,AMV2173_COLUMBIA,259.310163302056,7/22/2019 17:22:53,HNYC_COLUMBIA,3/19/2020 15:36:56,MSL2215_COLUMBIA,NA,691,667
3313,{00000000-0000-0000-0000-000000000000},G00003136,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,1121,1137,1122,1138,NA,NA,NA,NA,NA,BROADWAY,G00003136,281.787537472941,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,281.78752508598,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:08,HNYC_COLUMBIA,NA,993,993
3314,{00000000-0000-0000-0000-000000000000},G00003137,NY,NEW YORK,MANHATTAN,W 43,1,1,NA,NA,200,278,201,271,NA,NA,NA,NA,NA,W 43,G00003137,899.265759850357,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,899.265720264434,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:08,HNYC_COLUMBIA,NA,1276,1273
3315,{00000000-0000-0000-0000-000000000000},G00003138,NY,NEW YORK,MANHATTAN,E 30,1,1,NA,NA,201,253,200,250,NA,NA,NA,NA,NA,E 30,G00003138,703.601087624947,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,703.60105666539,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:09,HNYC_COLUMBIA,NA,1249,1250
3316,{00000000-0000-0000-0000-000000000000},G00003139,NY,NEW YORK,MANHATTAN,TEUNISSEN PL,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,TEUNISSEN PL,G00003139,583.93201195277,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 18:54:00,RSE2121_COLUMBIA,583.931986238977,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 19:10:33,HNYC_COLUMBIA,NA,NA,NA
3317,{00000000-0000-0000-0000-000000000000},G00003140,NY,NEW YORK,MANHATTAN,E 87,1,1,NA,NA,501,551,500,558,NA,NA,NA,NA,NA,E 87,G00003140,745.414200909996,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,745.414168097597,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:09,HNYC_COLUMBIA,NA,280,281
3318,{00000000-0000-0000-0000-000000000000},G00003142,NY,NEW YORK,MANHATTAN,E 28,1,1,NA,NA,201,249,200,248,NA,NA,NA,NA,NA,E 28,G00003142,711.098752436434,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,711.098721146481,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:09,HNYC_COLUMBIA,NA,1710,960
3319,{00000000-0000-0000-0000-000000000000},G00003143,NY,NEW YORK,MANHATTAN,W 163,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 163,G00003143,253.783253372343,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 2:14:33,AMV2173_COLUMBIA,253.783242206107,7/22/2019 17:22:53,HNYC_COLUMBIA,3/24/2020 15:53:58,MSL2215_COLUMBIA,NA,688,688
3320,{00000000-0000-0000-0000-000000000000},G00003144,NY,NEW YORK,MANHATTAN,E 90,1,1,NA,NA,45,73,50,82,NA,NA,NA,NA,NA,E 90,G00003144,480.684482865693,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,480.684461705708,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:09,HNYC_COLUMBIA,NA,481,481
3321,{00000000-0000-0000-0000-000000000000},G00003145,NY,NEW YORK,MANHATTAN,E 91,1,1,NA,NA,401,445,400,446,NA,NA,NA,NA,NA,E 91,G00003145,713.344402755241,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,713.344371338288,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:10,HNYC_COLUMBIA,NA,282,283
3322,{00000000-0000-0000-0000-000000000000},G00003146,NY,NEW YORK,MANHATTAN,6 AVE,1,1,NA,NA,269,287,268,286,NA,NA,NA,NA,NA,6 AVE,G00003146,246.195575013295,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,246.195564168435,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:10,HNYC_COLUMBIA,NA,828,990
3323,{00000000-0000-0000-0000-000000000000},G00003147,NY,NEW YORK,MANHATTAN,WALKER,1,1,NA,NA,112,128,117,135,NA,NA,NA,NA,NA,WALKER,G00003147,252.12830008733,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,252.128288979486,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:10,HNYC_COLUMBIA,NA,40,40
3324,{00000000-0000-0000-0000-000000000000},G00003148,NY,NEW YORK,MANHATTAN,PINE,1,1,NA,NA,48,76,47,77,NA,NA,NA,NA,NA,PINE,G00003148,538.534306160642,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,538.534282449903,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:10,HNYC_COLUMBIA,NA,7,7
3325,{00000000-0000-0000-0000-000000000000},G00003149,NY,NEW YORK,MANHATTAN,AMSTERDAM AVE,1,1,NA,NA,NA,NA,1881,1899,NA,NA,NA,NA,NA,AMSTERDAM AVE,G00003149,258.204886707575,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 2:06:07,AMV2173_COLUMBIA,258.204875322836,7/22/2019 17:22:53,HNYC_COLUMBIA,3/19/2020 15:40:45,MSL2215_COLUMBIA,NA,692,664
3326,{00000000-0000-0000-0000-000000000000},G00003150,NY,NEW YORK,MANHATTAN,W 10,1,1,NA,NA,184,216,187,213,NA,NA,NA,NA,NA,W 10,G00003150,449.902933017437,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,449.902913215538,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:10,HNYC_COLUMBIA,NA,155,150
3327,{00000000-0000-0000-0000-000000000000},G00003151,NY,NEW YORK,MANHATTAN,C W P,1,1,NA,CENTRAL W PARK,171,209,NA,NA,NA,NA,M,NA,NA,CENTRAL W PARK,G00003151,1058.67193245399,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 18:41:27,AMV2173_COLUMBIA,1058.67188585416,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:11,HNYC_COLUMBIA,NA,1297,1290
3328,{00000000-0000-0000-0000-000000000000},G00003152,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,3519,3539,NA,NA,NA,NA,NA,NA,NA,BROADWAY,G00003152,279.703678997071,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/16/2019 23:13:28,AMV2173_COLUMBIA,279.703666683194,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:11,HNYC_COLUMBIA,NA,703,703
3329,{00000000-0000-0000-0000-000000000000},G00003153,NY,NEW YORK,MANHATTAN,W 120,1,1,NA,NA,100,170,101,161,NA,NA,NA,NA,NA,W 120,G00003153,870.077123789913,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 0:14:04,AMV2173_COLUMBIA,870.077085490654,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:11,HNYC_COLUMBIA,NA,562,558
3330,{00000000-0000-0000-0000-000000000000},G00003154,NY,NEW YORK,MANHATTAN,COOPER,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,COOPER,G00003154,430.085000074907,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 22:51:01,RSE2121_COLUMBIA,430.084981144919,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 19:04:46,MSL2215_COLUMBIA,NA,674,674
3331,{00000000-0000-0000-0000-000000000000},G00003155,NY,NEW YORK,MANHATTAN,W 88,1,1,NA,NA,300,354,301,357,NA,NA,NA,NA,NA,W 88,G00003155,790.377409497532,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 18:27:32,AMV2173_COLUMBIA,790.37737470798,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:11,HNYC_COLUMBIA,NA,746,745
3332,{00000000-0000-0000-0000-000000000000},G00003156,NY,NEW YORK,MANHATTAN,9 AVE,1,1,NA,NA,197,209,198,210,NA,NA,NA,NA,NA,9 AVE,G00003156,277.269135999306,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,277.269123792539,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:11,HNYC_COLUMBIA,NA,852,845
3333,{00000000-0000-0000-0000-000000000000},G00003157,NY,NEW YORK,MANHATTAN,E 71,1,1,NA,NA,23,47,24,48,NA,NA,NA,NA,NA,E 71,G00003157,477.453997719897,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 19:59:16,AMV2173_COLUMBIA,477.453976704581,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:12,HNYC_COLUMBIA,NA,1160,1160
3334,{00000000-0000-0000-0000-000000000000},G00003158,NY,NEW YORK,MANHATTAN,CARLISLE,1,1,NA,NA,2,8,1,7,NA,NA,NA,NA,NA,CARLISLE,G00003158,253.299390534879,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,253.299379393504,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:12,HNYC_COLUMBIA,NA,4,4
3335,{00000000-0000-0000-0000-000000000000},G00003159,NY,NEW YORK,MANHATTAN,DELANCEY,1,1,NA,NA,NA,NA,265,285,NA,NA,NA,NA,NA,DELANCEY,G00003159,254.117145339476,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 0:57:31,AMV2173_COLUMBIA,254.117134162918,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:12,HNYC_COLUMBIA,NA,767,767
3336,{00000000-0000-0000-0000-000000000000},G00003160,NY,NEW YORK,MANHATTAN,W 53,1,1,NA,NA,100,164,101,169,NA,NA,NA,NA,NA,W 53,G00003160,898.924446171134,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,898.924406596719,7/22/2019 17:22:53,HNYC_COLUMBIA,3/28/2020 16:18:49,EMC2199_COLUMBIA,NA,1284,1263
3337,{00000000-0000-0000-0000-000000000000},G00003161,NY,NEW YORK,MANHATTAN,E 83,1,1,NA,NA,401,461,400,440,NA,NA,NA,NA,NA,E 83,G00003161,712.575704546452,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,712.575673182838,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:12,HNYC_COLUMBIA,NA,1030,1028
3338,{00000000-0000-0000-0000-000000000000},G00003162,NY,NEW YORK,MANHATTAN,PARK AVE,1,1,NA,NA,1700,1714,NA,NA,NA,NA,NA,NA,NA,PARK AVE,G00003162,262.178792438389,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.178780895759,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:12,HNYC_COLUMBIA,NA,440,440
3339,{00000000-0000-0000-0000-000000000000},G00003163,NY,NEW YORK,MANHATTAN,W 18,1,1,NA,NA,2,60,1,61,NA,NA,NA,NA,NA,W 18,G00003163,1020.08788009445,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,1020.08812221721,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:13,HNYC_COLUMBIA,NA,990,990
3340,{00000000-0000-0000-0000-000000000000},G00003165,NY,NEW YORK,MANHATTAN,W 145,1,1,NA,NA,349,365,340,356,NA,NA,NA,NA,NA,W 145,G00003165,288.966613544763,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 1:47:51,AMV2173_COLUMBIA,288.966600825614,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 18:19:15,MSL2215_COLUMBIA,NA,653,660
3341,{00000000-0000-0000-0000-000000000000},G00003166,NY,NEW YORK,MANHATTAN,E 6,1,1,NA,NA,601,645,600,654,NA,NA,NA,NA,NA,E 6,G00003166,745.833754315521,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,745.833721469597,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:13,HNYC_COLUMBIA,NA,1668,251
3342,{00000000-0000-0000-0000-000000000000},G00003167,NY,NEW YORK,MANHATTAN,W 158,1,1,NA,NA,500,558,501,559,NA,NA,NA,NA,NA,W 158,G00003167,865.626286938646,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/16/2019 23:57:36,AMV2173_COLUMBIA,865.62624884329,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:13,HNYC_COLUMBIA,NA,691,1733
3343,{00000000-0000-0000-0000-000000000000},G00003168,NY,NEW YORK,MANHATTAN,9 AVE,1,1,NA,NA,665,681,662,678,NA,NA,NA,NA,NA,9 AVE,G00003168,255.034114840262,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,255.034103601734,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:13,HNYC_COLUMBIA,NA,1342,1341
3344,{00000000-0000-0000-0000-000000000000},G00003169,NY,NEW YORK,MANHATTAN,3 AVE,1,1,NA,NA,720,736,721,739,NA,NA,NA,NA,NA,3 AVE,G00003169,260.848518559289,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.848507093547,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:13,HNYC_COLUMBIA,NA,498,1107
3345,{00000000-0000-0000-0000-000000000000},G00003170,NY,NEW YORK,MANHATTAN,E 73,1,1,NA,NA,33,65,32,68,NA,NA,NA,NA,NA,E 73,G00003170,474.950194139395,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,474.95017323115,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:14,HNYC_COLUMBIA,NA,1160,1160
3346,{00000000-0000-0000-0000-000000000000},G00003171,NY,NEW YORK,MANHATTAN,E 98,1,1,NA,NA,101,127,102,128,NA,NA,NA,NA,NA,E 98,G00003171,466.01668197577,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,466.01666146566,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:14,HNYC_COLUMBIA,NA,394,392
3347,{00000000-0000-0000-0000-000000000000},G00003172,NY,NEW YORK,MANHATTAN,HUDSON,1,1,NA,NA,151,163,152,164,NA,NA,NA,NA,NA,HUDSON,G00003172,236.963636893578,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,236.963626459734,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:14,HNYC_COLUMBIA,NA,36,35
3348,{00000000-0000-0000-0000-000000000000},G00003173,NY,NEW YORK,MANHATTAN,W 24,1,1,NA,NA,200,270,201,267,NA,NA,NA,NA,NA,W 24,G00003173,902.191990559136,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,902.192108687538,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:14,HNYC_COLUMBIA,NA,843,844
3349,{00000000-0000-0000-0000-000000000000},G00003174,NY,NEW YORK,MANHATTAN,10 AVE,1,1,NA,NA,NA,NA,130,144,NA,NA,NA,NA,NA,10 AVE,G00003174,243.530649531611,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,243.530638819917,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:14,HNYC_COLUMBIA,NA,866,858
3350,{00000000-0000-0000-0000-000000000000},G00003175,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,1276,1294,1273,1293,NA,NA,NA,NA,NA,MADISON AVE,G00003175,260.562353425387,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.562341959643,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:14,HNYC_COLUMBIA,NA,480,480
3351,{00000000-0000-0000-0000-000000000000},G00003176,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,1865,1879,1858,1878,NA,NA,NA,NA,NA,2 AVE,G00003176,289.246574819009,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,289.246562102441,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:15,HNYC_COLUMBIA,NA,357,355
3352,{00000000-0000-0000-0000-000000000000},G00003177,NY,NEW YORK,MANHATTAN,LAIGHT,1,1,NA,NA,3,7,2,10,NA,NA,NA,NA,NA,LAIGHT,G00003177,147.533016083147,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,147.533009596228,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:15,HNYC_COLUMBIA,NA,35,35
3353,{00000000-0000-0000-0000-000000000000},G00003178,NY,NEW YORK,MANHATTAN,E 108,1,1,NA,NA,51,87,50,88,NA,NA,NA,NA,NA,E 108,G00003178,470.994673258181,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,470.994652535289,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:15,HNYC_COLUMBIA,NA,460,461
3354,{00000000-0000-0000-0000-000000000000},G00003179,NY,NEW YORK,MANHATTAN,E 8,1,1,NA,NA,297,345,300,344,NA,NA,NA,NA,NA,E 8,G00003179,746.07169301166,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,746.513084183362,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:15,HNYC_COLUMBIA,NA,1669,256
3355,{00000000-0000-0000-0000-000000000000},G00003180,NY,NEW YORK,MANHATTAN,E 40,1,1,NA,NA,1,21,2,22,NA,NA,NA,NA,NA,E 40,G00003180,507.349118894734,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,507.349096556657,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:32:15,HNYC_COLUMBIA,NA,1170,1170
